avg,std,min,max,dateRange,maxsize,size,avgTrades,avgExposure,sharpe,evaluationScoreOnSecondary,evaluationScore,id
-12.137689504955434,5.165061122278848,-27.12065860077888,-7.694247334314156,,25,25,48.0,39.64271234778738,-9.75256444359529,,,18
-15.336936229250812,9.446907462215117,-37.22722712488101,-7.694247334314156,,25,29,26.09090909090909,190.22762291937374,-7.8633283523513,,,19
-12.52286846477555,6.9739243615732995,-37.22722712488101,-7.694247334314156,,25,27,48.57142857142857,50.27040742166777,-9.584275301604627,,,20
-10.67481846815392,5.743008349072429,-37.22722712488101,-7.694247334314156,,25,27,55.0,45.275539858043885,-8.745916300562206,,,21
-12.277047212061191,6.297602420179524,-32.11071750341844,-7.694247334314156,,25,34,53.90909090909091,79.51129290570418,-9.378371775179996,,,22
-10.819411595648639,6.41566751641573,-37.22722712488101,-7.694247334314156,,25,25,59.5,47.20814658210007,-8.685021445824681,,,23
-13.768392855975163,9.281514947090848,-37.22722712488101,-7.694247334314156,,25,30,35.0,83.8004250252051,-9.000509340113675,,,24
-13.012816911609612,8.358684535784175,-39.445699028385974,-7.694247334314156,,25,32,49.18181818181818,57.29149777923318,-9.298253995356093,,,25
-11.48009649337331,7.485227157324555,-37.22722712488101,-7.694247334314156,,25,28,52.714285714285715,56.93887415247374,-8.709660100907263,,,26
-11.550308962281376,6.494832597642403,-37.651879454694935,-7.694247334314156,,25,31,53.888888888888886,58.9678066749889,-9.24371863971847,,,27
-13.161981621140278,9.081938622750581,-38.93519430713977,-7.694247334314156,,25,29,50.6,70.40309205862184,-9.064968723990189,,,28
-15.228381432204884,10.47342218609564,-39.382325064733884,-7.694247334314156,,25,35,37.083333333333336,94.88707895696194,-9.555673539737873,,,29
-13.366539850438615,8.875399983915093,-49.396724811077455,-7.694247334314156,,25,33,54.5,88.47619139132942,-10.455810230947257,,,30
-9.912811762395838,2.7777859447389583,-15.4261470432713,-7.694247334314156,,25,31,66.6,28.751499139607024,-9.285230465124,,,31
-9.878150102393239,4.53418766278,-26.90670189718736,-7.694247334314156,,25,39,67.42857142857143,28.726432482246427,-9.149568984826354,,,32
-12.427782556875815,8.598169997023662,-38.304573170488965,-7.694247334314156,,25,30,43.9,52.341433748371905,-9.153888211232859,,,33
-10.813913921343579,7.862784659902263,-38.39002282250108,-7.694247334314156,,25,32,26.833333333333332,83.85863910914799,-7.838413156495466,,,34
-11.483850799193428,8.199228958554189,-37.22722712488101,-7.694247334314156,,25,25,54.42857142857143,45.477083364160244,-9.34052173332962,,,35
-11.48330612677413,8.734680555549884,-37.22722712488101,-7.694247334314156,,25,24,49.166666666666664,60.19662467700258,-8.433225498127014,,,36
-10.213435867281698,4.827367125425263,-25.89366423496321,-7.694247334314156,,25,25,64.14285714285714,31.19726391825229,-9.158742072327959,,,37
-14.137304243864037,10.023375509495231,-38.39002282250108,-7.694247334314156,,25,28,33.333333333333336,80.56481551394343,-8.557290261241688,,,38
-15.000478480125802,11.11127925712102,-52.737182010756385,-7.694247334314156,,25,39,62.8235294117647,57.130218086598255,-11.700230318873402,,,39
-13.79434550105724,8.232621817610982,-37.22722712488101,-7.694247334314156,,25,33,36.0,45.27157682846334,-8.714413113300878,,,40
-9.917417257284008,3.7902706347886532,-24.157408088100382,-7.694247334314156,,25,24,61.0,30.51974688747944,-9.09997922883809,,,41
-14.817846960245806,9.575080570774327,-37.891234600000004,-7.694247334314156,,25,39,38.266666666666666,106.57646911993074,-9.455952544710772,,,42
-10.43657591738889,6.03489294144581,-38.983183945824315,-7.694247334314156,,25,28,67.42857142857143,34.19488695377037,-9.049280131086784,,,43
-11.292050336752206,6.198509710879496,-26.90670189718736,-7.694247334314156,,25,41,47.7,26.096004688408474,-8.745745823954122,,,44
-11.6874556413742,7.994295420254736,-35.07051700363479,-7.694247334314156,,25,34,30.444444444444443,88.4768382240294,-7.995100258994472,,,45
-12.775802065777341,9.052496291653537,-37.22722712488101,-7.694247334314156,,25,35,41.0,80.41185427117786,-9.225633064104795,,,46
-10.318536833647777,7.7393822622771,-37.22722712488101,-7.694247334314156,,25,30,31.0,59.45409913084332,-8.03873501976514,,,47
